Name,WorkHrs,Ask_Price 
crawler_7655,2310,246961
crawler_7656,4694,204659
crawler_7657,8101,27767
crawler_7658,1771,206599
crawler_7659,10552,131839
crawler_7660,1925,106872
crawler_7661,5163,77222
crawler_7662,10091,75161
crawler_7663,3957,53523
crawler_7665,10062,98589
crawler_7666,3762,196567
crawler_7667,2979,308083
crawler_7668,7427,110459
crawler_7669,2294,242882
crawler_7670,8282,132962
crawler_7671,7581,107689
crawler_7673,7473,27234
crawler_7674,8685,56228
crawler_7675,3308,81284
crawler_7676,6172,80759
crawler_7678,6169,71535
crawler_7679,2786,380100
crawler_7680,7849,109774
crawler_7681,1212,36519
crawler_7682,4756,180336
crawler_7683,7796,121410
crawler_7686,9707,30281
crawler_7688,8348,62805
crawler_7689,3320,55666
crawler_7690,6688,21144
crawler_7691,7082,144494
crawler_7693,1833,580831
crawler_7694,6423,136652
crawler_7695,2654,414767
crawler_7696,2879,300035
crawler_7697,2861,18911
crawler_7698,3756,79765
crawler_7699,6786,138786
crawler_7700,3294,191837
crawler_7701,923,255971
crawler_7702,11641,78563
crawler_7703,7918,93019
crawler_7704,3643,54895
crawler_7707,10071,130623
crawler_7708,5984,40228
crawler_7710,7051,72737
crawler_7711,6684,37100
crawler_7712,8861,30340
crawler_7713,955,365703
crawler_7714,7188,22511
crawler_7715,7159,100898
crawler_7716,8581,107012
crawler_7719,10588,116459
crawler_7720,10209,17745
crawler_7721,6720,71921
crawler_7723,11445,147092
crawler_7724,6598,144119
crawler_7725,6846,40982
crawler_7726,2164,448528
crawler_7727,6477,23410
crawler_7728,1070,234174
crawler_7729,9054,73675
crawler_7730,11517,30535
crawler_7731,8697,51356
crawler_7732,492,153134
crawler_7735,5880,57835
crawler_7736,10426,50313
crawler_7737,9404,36341
crawler_7738,4817,196391
crawler_7739,4348,150907
crawler_7740,9692,62160
crawler_7741,2559,212143
crawler_7743,7064,142977
crawler_7744,4520,61537
crawler_7746,9382,143030
crawler_7749,11373,139761
crawler_7751,3706,232868
crawler_7752,2267,17266
crawler_7753,9678,150375
crawler_7754,6687,33653
crawler_7755,8425,55596
crawler_7756,7760,33478
crawler_7757,7647,32885
crawler_7758,6826,143140
crawler_7759,10523,171456
crawler_7760,8707,34325
crawler_7761,9662,64477
crawler_7762,2230,434186
crawler_7763,6995,111426
crawler_7764,10153,86931
crawler_7765,7909,72222
crawler_7766,1729,390970
crawler_7768,5051,172744
crawler_7769,825,478740
crawler_7770,1606,483026
crawler_7771,4295,173100
crawler_7772,1349,551237
crawler_7773,1368,98021
crawler_7774,796,233423
crawler_7775,1658,525577
crawler_7776,2332,459013
crawler_7777,2145,603863
crawler_7778,7884,66143
crawler_7779,8037,59853
crawler_7781,3143,279582
crawler_7782,2206,216087
crawler_7783,1880,225524
crawler_7784,4049,53720
crawler_7785,8435,48682
crawler_7787,11761,149264
crawler_7788,4728,163361
crawler_7790,3949,173153
crawler_7791,9685,32937
crawler_7792,9790,134410
crawler_7793,10140,153275
crawler_7794,966,363189
crawler_7795,11856,55236
crawler_7796,11139,168858
crawler_7797,10458,39703
crawler_7798,2942,367885
crawler_7800,7599,76623
crawler_7801,4540,135599
crawler_7802,10621,28220
crawler_7804,3369,61423
crawler_7805,7712,136167
crawler_7807,7060,16465
crawler_7809,7403,133684
crawler_7810,9105,47489
crawler_7812,7824,31680
crawler_7813,9057,45810
crawler_7814,9299,115230
crawler_7815,5273,265884
crawler_7817,10079,141330
crawler_7818,1198,140524
crawler_7820,6367,133186
crawler_7821,8912,94032
crawler_7822,1253,167987
crawler_7824,1014,571010
crawler_7829,8410,60977
crawler_7830,4816,176483
crawler_7831,7109,97163
crawler_7832,7731,38342
crawler_7834,9925,51127
crawler_7835,7348,69520
crawler_7836,1914,558702
crawler_7837,423,430877
crawler_7838,6143,57980
crawler_7839,7123,79782
crawler_7840,4860,52793
crawler_7841,6384,32637
crawler_7842,7130,79111
crawler_7843,2454,305339
crawler_7844,7038,130241
crawler_7845,10018,172019
crawler_7847,5565,65520
crawler_7849,4150,299492
crawler_7851,6745,98912
crawler_7852,11571,62501
crawler_7853,482,589233
crawler_7854,4217,48423
crawler_7856,4897,137878
crawler_7857,9080,148083
crawler_7858,3789,274835
crawler_7859,11530,111752
crawler_7860,4074,246663
crawler_7861,11398,66100
crawler_7862,7946,105407
crawler_7863,5749,109359
crawler_7864,11522,27106
crawler_7865,7080,134525
crawler_7866,11857,100460
crawler_7867,2891,283378
crawler_7868,6682,69482
crawler_7869,10336,83138
crawler_7870,1817,236308
crawler_7871,4974,111169
crawler_7873,1870,507847
crawler_7874,691,503067
crawler_7875,4337,166414
crawler_7876,5971,108639
crawler_7879,7999,26317
crawler_7880,7065,138910
crawler_7881,6548,58902
crawler_7882,3898,120794
crawler_7883,3608,152127
crawler_7884,3311,132046
crawler_7885,6293,101509
crawler_7889,2520,401405
crawler_7890,1734,272792
crawler_7891,5824,157557
crawler_7893,1753,310006
crawler_7894,5541,217721
crawler_7895,2278,401232
crawler_7896,4839,289265
crawler_7897,6224,135804
crawler_7898,596,592201
crawler_7900,1831,532482
crawler_7901,6066,134096
crawler_7903,2760,193658
crawler_7905,2459,422508
crawler_7907,8728,143083
crawler_7908,1938,56245
crawler_7909,5840,100668
crawler_7910,5336,287906
crawler_7911,3330,62167
crawler_7912,995,472169
crawler_7913,2132,460774
crawler_7914,11679,26810
crawler_7915,5003,292258
crawler_7917,6838,43887
crawler_7918,6054,23638
crawler_7922,4071,200739
crawler_7923,2981,405786
crawler_7927,7818,106270
crawler_7930,1515,27822
crawler_7931,11587,59900
crawler_7932,6477,90520
crawler_7934,11988,62234
crawler_7935,2739,151385
crawler_7936,5244,246156
crawler_7938,10310,72820
crawler_7939,9059,162037
crawler_7940,9754,66889
crawler_7941,4117,193590
crawler_7942,10468,147553
crawler_7943,1513,188873
crawler_7944,10170,26435
crawler_7945,11850,20129
crawler_7947,8323,57168
crawler_7949,3672,168245
crawler_7950,8447,25462
crawler_7951,11146,21395
crawler_7952,11566,34318
crawler_7953,7802,19739
crawler_7954,4521,190357
crawler_7955,2553,364704
crawler_7956,6693,73634
crawler_7957,5781,108397
crawler_7958,9435,155957
crawler_7960,3378,230043
crawler_7961,4220,137626
crawler_7962,3202,63515
crawler_7963,3216,193151
crawler_7965,6943,53990
crawler_7966,4558,117434
crawler_7968,10960,122782
crawler_7969,3014,153096
crawler_7970,1373,49659
crawler_7971,7323,40749
crawler_7972,9586,16958
crawler_7973,10602,105760
crawler_7975,9061,120745
crawler_7976,6065,45924
crawler_7977,5456,176873
crawler_7978,10980,74123
crawler_7979,6082,53456
crawler_7980,9683,142779
crawler_7981,9940,32079
crawler_7982,2435,388490
crawler_7984,9279,143495
crawler_7985,2155,538136
crawler_7986,7943,49281
crawler_7987,3814,170629
crawler_7988,2411,468473
crawler_7990,10897,73653
crawler_7991,10182,131786
crawler_7992,11229,111932
crawler_7993,9776,113680
crawler_7995,6490,29631
crawler_7996,4019,169459
crawler_7997,6312,33919
crawler_8000,2245,471088
crawler_8001,7682,48357
crawler_8002,11462,31822
crawler_8003,1343,321334
crawler_8004,1729,452754
crawler_8005,5586,262512
crawler_8006,4242,104381
crawler_8007,8159,133710
crawler_8008,10787,73297
crawler_8009,4068,124806
crawler_8011,3200,153835
crawler_8012,6871,107972
crawler_8013,3901,221429
crawler_8014,4099,171435
crawler_8016,8219,117613
crawler_8018,11156,95134
crawler_8019,2270,500139
crawler_8020,1451,427869
crawler_8022,11532,97283
crawler_8024,9954,12314
crawler_8027,6409,45401
crawler_8028,2320,56678
crawler_8029,10295,32438
crawler_8030,1379,135764
crawler_8031,11680,88446
crawler_8032,10032,79751
crawler_8033,10619,36824
crawler_8035,3208,89390
crawler_8036,6768,37990
crawler_8037,2876,316447
crawler_8038,11127,144930
crawler_8039,7926,46286
crawler_8040,11311,32797
crawler_8042,11094,19221
crawler_8043,9777,90614
crawler_8046,3938,154661
crawler_8047,4067,30041
crawler_8048,10650,173482
crawler_8049,3583,65255
crawler_8050,2149,442991
crawler_8051,2960,137483
crawler_8052,1282,528263
crawler_8054,4642,265387
crawler_8056,772,395746
crawler_8057,9051,8185
crawler_8058,2793,498844
crawler_8059,10976,39660
crawler_8060,2471,539111
crawler_8061,5860,201750
crawler_8062,6192,128725
crawler_8063,6882,116116
crawler_8064,1812,258695
crawler_8065,8779,74356
crawler_8066,6726,141623
crawler_8067,438,322566
crawler_8068,11472,53224
crawler_8069,6467,30856
crawler_8070,3240,46448
crawler_8071,5823,104964
crawler_8072,10128,164673
crawler_8074,1505,350657
crawler_8075,3999,139744
crawler_8076,3933,273749
crawler_8077,7191,56345
crawler_8078,840,110204
crawler_8079,2930,243908
crawler_8081,4004,171684
crawler_8082,10488,108050
crawler_8083,2916,223429
crawler_8084,10378,113194
crawler_8088,5224,285641
crawler_8089,11856,48592
crawler_8090,8125,120035
crawler_8091,10117,34992
crawler_8092,1395,422615
crawler_8093,11422,44978
crawler_8094,5346,76512
crawler_8095,10944,23752
crawler_8097,4215,264407
crawler_8098,5799,277954
crawler_8100,498,120409
crawler_8101,7977,52072
crawler_8102,4409,193491
crawler_8103,6962,118015
crawler_8104,6826,116770
crawler_8105,3133,263843
crawler_8106,3154,131267
crawler_8107,9658,70073
crawler_8109,10070,108019
crawler_8110,10732,115372
crawler_8111,8532,55943
crawler_8112,3063,242638
crawler_8113,1311,303441
crawler_8114,10870,12102
crawler_8115,1362,504133
crawler_8116,5772,141799
crawler_8117,3446,269855
crawler_8119,4244,199832
crawler_8120,2606,233258
crawler_8122,2668,163660
crawler_8123,1396,560587
crawler_8124,5704,78974
crawler_8125,1635,241328
crawler_8126,2763,298493
crawler_8127,8887,107527
crawler_8128,601,569591
crawler_8129,5130,285966
crawler_8132,9167,108115
crawler_8133,4099,219551
crawler_8135,3646,174805
crawler_8136,894,179057
crawler_8137,2352,209401
crawler_8138,10535,174935
crawler_8139,11101,38845
crawler_8140,2855,167539
crawler_8141,6080,112219
crawler_8142,4193,199892
crawler_8143,2838,393047
crawler_8144,7254,48942
crawler_8145,6539,127997
crawler_8148,2399,283755
crawler_8149,7884,136804
crawler_8150,6445,134437
crawler_8152,10933,25905
crawler_8153,7115,65929
crawler_8154,3518,33031
crawler_8156,594,358154
crawler_8157,4628,50960
crawler_8158,10008,61222
crawler_8159,3429,58038
crawler_8160,7526,97711
crawler_8161,6396,38128
crawler_8162,9983,24595
crawler_8163,2705,589477
crawler_8165,1621,189372
crawler_8167,11963,165572
crawler_8168,6593,66839
crawler_8169,9344,168316
crawler_8172,4001,112743
crawler_8174,11888,20064
crawler_8175,11269,62690
crawler_8176,5608,125402
crawler_8177,2768,224433
crawler_8178,978,586199
crawler_8179,11028,68491
crawler_8180,8528,85268
crawler_8181,746,553324
crawler_8182,10368,102074
crawler_8183,3458,294925
crawler_8184,10576,76619
crawler_8185,9487,67049
crawler_8186,3912,142670
crawler_8187,11891,74473
crawler_8188,10591,93483
crawler_8189,11256,72457
crawler_8190,10606,110832
crawler_8191,6834,42721
crawler_8192,7131,47667
crawler_8194,7459,28738
crawler_8195,10316,163310
crawler_8196,11663,136600
crawler_8197,6951,134894
crawler_8198,5313,155214
crawler_8199,11272,73465
crawler_8200,7577,135098
crawler_8201,3616,30349
crawler_8202,10057,69653
crawler_8203,11853,32711
crawler_8204,2674,180905
crawler_8205,10808,85365
crawler_8206,7690,128062
crawler_8207,7969,107990
crawler_8208,10166,41180
crawler_8210,5563,189071
crawler_8211,5584,211619
crawler_8212,4181,266080
crawler_8214,7018,92039
crawler_8215,5497,31779
crawler_8216,3412,85196
crawler_8219,1559,376654
crawler_8220,3731,265918
crawler_8221,2252,252250
crawler_8222,4452,57816
crawler_8223,3503,167495
crawler_8224,5377,232751
crawler_8225,10436,108644
crawler_8227,10231,124390
crawler_8228,703,496360
crawler_8229,9298,14817
crawler_8230,3054,273565
crawler_8231,1547,121778
crawler_8234,3088,85473
crawler_8236,8043,64073
crawler_8237,4457,108543
crawler_8238,4316,110764
crawler_8239,8855,137067
crawler_8240,2979,172234
crawler_8241,8329,78370
crawler_8242,6880,116813
crawler_8243,7193,96751
crawler_8244,11036,158478
crawler_8245,10366,70222
crawler_8246,6689,80328
crawler_8248,11807,108913
crawler_8249,1872,64969
crawler_8251,11539,13308
crawler_8252,1709,223640
crawler_8253,4301,285309
crawler_8254,7143,76574
crawler_8255,7257,102928
crawler_8257,11005,20210
crawler_8258,3587,127185
crawler_8259,1500,361960
crawler_8261,8816,54995
crawler_8262,9113,12086
crawler_8265,6904,144716
crawler_8266,7348,52170
crawler_8267,6817,91042
crawler_8268,1393,527273
crawler_8270,9043,16297
crawler_8271,7073,28209
crawler_8272,11326,133139
crawler_8273,8196,91857
crawler_8274,6611,91743
crawler_8276,840,278265
crawler_8277,11078,136430
crawler_8278,8500,62266
crawler_8279,9813,131352
crawler_8281,1116,46001
crawler_8282,7977,49447
crawler_8283,2626,22710
crawler_8284,11903,123356
crawler_8285,11993,80039
crawler_8286,11233,168278
crawler_8287,11612,93695
crawler_8288,4090,63942
crawler_8289,9156,43928
crawler_8290,6895,93335
crawler_8292,8335,60101
crawler_8293,1998,342754
crawler_8294,7373,69333
crawler_8295,10693,51328
crawler_8296,5392,74798
crawler_8298,3154,214192
crawler_8299,4428,89071
crawler_8301,2758,18755
crawler_8302,8943,62584
crawler_8304,3691,278323
crawler_8305,6232,43717
crawler_8306,1884,408803
crawler_8307,5829,252708
crawler_8308,6624,58798
crawler_8309,11628,41155
crawler_8310,5591,181728
crawler_8311,11962,94406
crawler_8312,3655,118136
crawler_8313,3043,222390
crawler_8315,614,11472
crawler_8316,687,151956
crawler_8317,1632,366944
crawler_8318,2287,582909
crawler_8319,5210,251377
crawler_8320,8485,57431
crawler_8322,7728,52675
crawler_8323,2684,83309
crawler_8325,9418,14841
crawler_8326,2128,331807
crawler_8327,4713,293831
crawler_8328,8731,132675
crawler_8330,11568,15800
crawler_8331,9827,29630
crawler_8332,4449,219994
crawler_8334,11167,30713
crawler_8335,11304,118904
crawler_8336,9627,99541
crawler_8337,4038,63845
crawler_8338,1539,95765
crawler_8339,7465,114613
crawler_8342,11970,171007
crawler_8343,6538,101435
crawler_8344,5742,220359
crawler_8345,10137,162934
crawler_8347,3261,122328
crawler_8350,11479,17681
crawler_8351,7023,22589
crawler_8352,11756,28874
crawler_8353,11402,68159
crawler_8354,3328,201934
crawler_8355,10599,35484
crawler_8357,6404,31698
crawler_8358,5076,211698
crawler_8359,9992,107073
crawler_8360,6556,71158
crawler_8361,4310,64990
crawler_8362,10918,85673
crawler_8363,2950,62094
crawler_8364,3819,293886
crawler_8365,5109,38786
crawler_8366,11619,97965
crawler_8368,5814,286005
crawler_8369,6814,79101
crawler_8370,7878,67948
crawler_8371,1719,591147
crawler_8372,9475,96601
crawler_8375,3712,143119
crawler_8376,7531,125467
crawler_8377,7847,26551
crawler_8378,9551,114092
crawler_8379,5279,167352
crawler_8380,8058,99485
crawler_8381,5719,239177
crawler_8382,2615,86083
crawler_8383,7164,110970
crawler_8384,8618,88750
crawler_8386,3140,293868
crawler_8389,4895,190679
crawler_8390,5996,290470
crawler_8391,10163,53041
crawler_8392,4358,293984
crawler_8393,8894,46623
crawler_8394,3541,139645
crawler_8395,8552,16774
crawler_8396,3771,299488
crawler_8397,5140,157527
crawler_8398,7699,130867
crawler_8399,10580,99417
crawler_8401,4245,256947
crawler_8402,3630,87634
crawler_8403,9083,55701
crawler_8404,5095,79552
crawler_8405,487,247366
crawler_8406,2426,452310
crawler_8408,972,556984
crawler_8409,11262,152484
crawler_8410,4215,254913
crawler_8411,9938,154815
crawler_8412,5726,103369
crawler_8413,3407,238508
crawler_8414,9537,65803
crawler_8415,8061,93554
crawler_8416,8621,54716
crawler_8418,9903,115653
crawler_8420,10933,9175
crawler_8421,9225,93332
crawler_8422,9737,9921
crawler_8423,8770,137155
crawler_8424,2892,231122
crawler_8425,1000,555861
crawler_8426,1726,44728
crawler_8428,3905,184665
crawler_8429,1487,334105
crawler_8430,5105,213091
crawler_8433,4126,150907
crawler_8434,9669,112809
crawler_8435,11228,25927
crawler_8436,2371,171920
crawler_8437,8999,17229
crawler_8438,9031,77451
crawler_8439,6377,69512
crawler_8442,10956,116134
crawler_8443,10943,116648
crawler_8444,9718,128705
crawler_8445,7786,101744
crawler_8446,7611,88688
crawler_8447,11370,87263
crawler_8448,11289,156308
crawler_8449,3397,96791
crawler_8450,3921,188611
crawler_8451,4137,146865
crawler_8452,11514,133420
crawler_8453,8643,16259
crawler_8455,2738,571893
crawler_8456,2472,465901
crawler_8457,11156,86241
crawler_8459,9197,122683
crawler_8460,3310,100986
crawler_8461,10058,60811
crawler_8462,9288,36989
crawler_8463,7531,124774
crawler_8465,4480,68830
crawler_8466,3254,81441
crawler_8467,7958,18249
crawler_8468,8762,20321
crawler_8469,11339,53661
crawler_8470,7679,105588
crawler_8471,6196,113080
crawler_8472,1195,177719
crawler_8473,9081,137636
crawler_8474,11470,72135
crawler_8475,2662,348509
crawler_8476,5688,268498
crawler_8477,4282,190665
crawler_8478,9230,46589
crawler_8479,3502,34828
crawler_8481,9821,88361
crawler_8483,1342,115046
crawler_8484,1087,22714
crawler_8486,3682,159642
crawler_8487,2433,54536
crawler_8489,6622,136326
crawler_8490,893,419011
crawler_8492,8596,37660
crawler_8494,675,416378
crawler_8496,748,256332
crawler_8498,8363,22331
crawler_8499,1989,47209
crawler_8501,8971,142339
crawler_8503,11683,41310
crawler_8504,11446,89937
crawler_8505,7186,132815
crawler_8508,7308,111317
crawler_8509,5054,112924
crawler_8510,7315,58635
crawler_8512,502,181395
crawler_8513,2278,75397
crawler_8514,11780,66298
crawler_8515,11118,17327
crawler_8516,11530,128919
crawler_8517,7238,35307
crawler_8520,11426,101537
crawler_8521,7941,77482
crawler_8522,4405,122026
crawler_8524,4486,55430
crawler_8525,2262,600394
crawler_8526,11655,38145
crawler_8527,11730,48805
crawler_8528,11966,155680
crawler_8529,5452,146977
crawler_8530,3339,125824
crawler_8531,11992,88607
crawler_8532,11702,30433
crawler_8534,2738,141592
crawler_8535,3928,124855
crawler_8536,2839,544495
crawler_8537,5399,129870
crawler_8538,10028,48314
crawler_8539,11885,44151
crawler_8540,4156,154842
crawler_8541,8910,86477
crawler_8542,11520,91841
crawler_8544,7209,69499
crawler_8545,11909,38970
crawler_8546,8345,84152
crawler_8547,3040,65222
crawler_8548,5275,54676
crawler_8549,3243,163273
crawler_8550,8089,101866
crawler_8552,959,534602
crawler_8553,7755,37641
crawler_8554,10624,29623
crawler_8555,10096,103502
crawler_8556,9619,47308
crawler_8558,8368,64646
crawler_8559,8769,97398
crawler_8560,5894,66033
crawler_8561,11203,8018
crawler_8562,5269,127810
crawler_8563,8107,69475
crawler_8564,8122,23705
crawler_8567,5206,267043
crawler_8568,8087,120989
crawler_8569,5756,198504
crawler_8570,11030,65243
crawler_8571,9615,48921
crawler_8572,6954,105008
crawler_8573,7769,27271
crawler_8574,10342,33341
crawler_8575,3527,289510
crawler_8576,3656,218054
crawler_8577,942,308657
crawler_8580,9281,46924
crawler_8581,11640,63323
crawler_8582,11572,94884
crawler_8583,11824,116260
crawler_8584,6429,57246
crawler_8586,2992,112537
crawler_8587,11074,102825
crawler_8588,5313,285039
crawler_8589,3123,46385
crawler_8590,870,196327
crawler_8591,8757,45683
crawler_8592,6333,144611
crawler_8595,11159,47919
crawler_8596,3064,172016
crawler_8597,4953,71327
crawler_8599,1297,234523
crawler_8600,5901,41391
crawler_8601,7931,136320
crawler_8602,1724,231671
crawler_8603,6789,27150
crawler_8604,2107,191533
crawler_8605,660,523187
crawler_8607,2264,112432
crawler_8608,8088,118122
crawler_8609,7037,82092
crawler_8610,11906,12306
crawler_8611,5509,285487
crawler_8612,9577,138798
crawler_8614,8388,19701
crawler_8615,7312,116126
crawler_8617,5336,145857
crawler_8619,6564,39971
crawler_8621,7868,16902
crawler_8622,7697,52613
crawler_8623,10172,142763
crawler_8624,6038,72889
crawler_8625,4806,260501
crawler_8626,4302,88638
crawler_8627,4300,57908
crawler_8629,2592,10991
crawler_8630,3039,264481
crawler_8631,5635,171844
crawler_8632,9282,25818
crawler_8633,8235,122311
crawler_8634,7940,73173
crawler_8635,3926,149730
crawler_8636,2703,538873
crawler_8637,1117,171356
crawler_8638,1894,140977
crawler_8639,5402,104439
crawler_8640,9028,38945
crawler_8641,6129,90548
crawler_8642,2047,221079
crawler_8643,2906,601901
crawler_8644,6660,143004
crawler_8645,4193,232906
crawler_8646,11423,146819
crawler_8647,5171,138469
crawler_8649,3138,213400
crawler_8651,2192,132798
crawler_8652,11654,91950
crawler_8653,2213,125789
crawler_8654,6485,32665
crawler_8656,728,262629
crawler_8657,11646,116854
crawler_8658,3853,122688
crawler_8659,8936,87569
crawler_8660,1704,329793
crawler_8661,8656,37139
crawler_8663,8472,95574
crawler_8664,4309,97836
crawler_8665,8998,77887
crawler_8667,10996,110812
crawler_8668,10715,42427
crawler_8671,8382,90286
crawler_8672,4113,30234
crawler_8674,4030,66262
crawler_8676,4447,136877
crawler_8677,2450,40746
crawler_8678,1179,546917
crawler_8680,5887,258126
crawler_8684,7310,110584
crawler_8685,3620,178574
crawler_8687,9516,73487
crawler_8688,981,361239
crawler_8689,4581,114645
crawler_8690,7127,125923
crawler_8691,2994,592015
crawler_8692,8123,88268
crawler_8693,11596,39207
crawler_8694,11567,36388
crawler_8695,11714,56048
crawler_8696,9876,43951
crawler_8697,680,555758
crawler_8699,10950,22831
crawler_8700,2457,73959
crawler_8702,5152,124523
crawler_8703,3133,254653
crawler_8705,2930,542833
crawler_8708,5571,108627
crawler_8709,10111,99291
crawler_8710,5083,190513
crawler_8711,8228,17064
crawler_8712,1004,453051
crawler_8714,4856,161496
crawler_8715,11106,39719
crawler_8716,8436,15533
crawler_8718,1944,290122
crawler_8719,5803,106806
crawler_8720,10776,112116
crawler_8722,5074,63485
crawler_8723,5682,57806
crawler_8724,3142,196887
crawler_8725,3855,51501
crawler_8726,1188,163219
crawler_8727,6429,106605
crawler_8728,4243,275844
crawler_8730,6168,59206
crawler_8731,8798,119789
crawler_8732,1392,171338
crawler_8733,6847,102362
crawler_8734,5913,216276
crawler_8735,10938,70977
crawler_8737,7251,50111
crawler_8738,918,326590
crawler_8739,10621,136451
crawler_8742,8800,121974
crawler_8743,10448,59389
crawler_8744,2734,269854
crawler_8745,4584,210054
crawler_8746,4350,225260
crawler_8749,524,465236
crawler_8751,870,78533
crawler_8753,3517,121736
crawler_8755,11010,31702
crawler_8756,11342,16345
crawler_8757,1440,132929
crawler_8759,8657,53315
crawler_8761,8178,87222
crawler_8762,7076,97817
crawler_8765,1070,304701
crawler_8766,2598,150560
crawler_8768,3979,109865
crawler_8769,766,235571
crawler_8770,3252,231787
crawler_8771,7031,122916
crawler_8772,5854,263777
crawler_8773,9645,137509
crawler_8774,4490,172213
crawler_8775,2221,603898
crawler_8776,3432,252269
crawler_8777,2672,263029
crawler_8778,546,11460
crawler_8779,1751,304294
crawler_8780,8238,110706
crawler_8781,10800,21136
crawler_8783,11790,49130
crawler_8784,6026,75757
crawler_8786,2965,490201
crawler_8787,1340,387429
crawler_8788,11541,31259
crawler_8789,11250,151114
crawler_8790,9931,169021
crawler_8791,11983,134214
crawler_8792,822,253046
crawler_8793,10379,112685
crawler_8794,8868,125087
crawler_8795,523,178946
crawler_8796,11557,168456
crawler_8798,6087,61237
crawler_8799,7806,101507
crawler_8800,5996,193433
crawler_8801,3284,170793
crawler_8802,4912,93767
crawler_8803,5855,102459
crawler_8806,4208,130601
crawler_8807,9804,19487
crawler_8808,6832,125021
crawler_8809,4100,299188
crawler_8810,7959,93108
crawler_8811,433,139515
crawler_8812,2525,514178
crawler_8813,9204,83064
crawler_8814,11376,70952
crawler_8815,3797,253552
crawler_8816,8617,108447
crawler_8817,7850,88720
crawler_8818,10643,136533
crawler_8819,822,53019
crawler_8820,4203,102503
crawler_8821,4085,195697
crawler_8822,5776,126476
crawler_8823,4112,294304
crawler_8824,10135,19556
crawler_8825,9301,129877
crawler_8826,7183,132911
crawler_8827,3947,174086
crawler_8828,3870,88154
crawler_8830,9962,51969
crawler_8831,8229,82541
crawler_8832,840,47005
crawler_8833,6225,74646
crawler_8835,8097,137105
crawler_8836,10337,69550
crawler_8837,11209,122077
crawler_8838,9920,48886
crawler_8839,515,188243
crawler_8840,2169,579007
crawler_8841,11753,169751
crawler_8842,7267,47794
crawler_8843,6462,114697
crawler_8844,4861,60506
crawler_8845,8055,54345
crawler_8847,2637,422875
crawler_8848,7878,114365
crawler_8849,2953,292117
crawler_8851,3709,245621
crawler_8852,2880,583556
crawler_8853,4560,162572
crawler_8854,1533,422130
crawler_8855,5986,87443
crawler_8856,10140,144588
crawler_8857,2211,223775
crawler_8859,1013,223123
crawler_8860,1942,311206
crawler_8861,10839,52328
crawler_8862,11280,144688
crawler_8863,3161,100085
crawler_8864,10549,81705
crawler_8865,2823,176700
crawler_8866,7041,32021
crawler_8868,7354,54832
crawler_8869,6112,87811
crawler_8870,5297,180258
crawler_8871,7805,58269
crawler_8872,9510,68549
crawler_8873,4545,228100
crawler_8874,10187,14270
crawler_8875,12000,25589
crawler_8876,2272,331121
crawler_8878,9030,42455
crawler_8879,10990,130930
crawler_8880,8698,112138
crawler_8882,11645,18641
crawler_8883,9433,81994
crawler_8885,9203,149981
crawler_8886,11522,18180
crawler_8889,5627,63502
crawler_8890,2663,561029
crawler_8891,8524,62228
crawler_8893,1192,215969
crawler_8894,675,347163
crawler_8896,3119,295363
crawler_8897,4145,55997
crawler_8898,4722,152801
crawler_8900,11960,150764
crawler_8901,10883,154339
crawler_8902,11783,70280
crawler_8903,9769,43747
crawler_8904,2854,170695
crawler_8906,6020,144897
crawler_8907,10424,31615
crawler_8908,6819,43876
crawler_8909,7557,57644
crawler_8910,3268,262972
crawler_8911,3734,298462
crawler_8912,2279,37662
crawler_8914,8148,73550
crawler_8917,1140,214318
crawler_8918,4266,110836
crawler_8919,1642,393777
crawler_8921,10965,23284
crawler_8923,9823,162609
crawler_8924,11639,110427
crawler_8925,8753,25871
crawler_8926,2701,290472
crawler_8927,517,271456
crawler_8929,10564,142286
crawler_8931,4132,250070
crawler_8932,3282,295207
crawler_8934,1615,318107
crawler_8935,11952,91521
crawler_8936,11301,154546
crawler_8937,7453,93628
crawler_8939,8870,132189
crawler_8940,6826,102666
crawler_8941,7129,47513
crawler_8942,11965,19842
crawler_8943,10225,78930
crawler_8944,8725,16788
crawler_8945,8279,60179
crawler_8946,3881,125608
crawler_8948,6575,51782
crawler_8950,7513,16030
crawler_8952,6192,121535
crawler_8953,9098,32361
crawler_8954,4617,215278
crawler_8956,9605,70250
crawler_8957,8146,20461
crawler_8959,973,478446
crawler_8960,10144,139673
crawler_8961,2561,410312
crawler_8962,7040,35448
crawler_8963,7298,133221
crawler_8964,6272,80595
crawler_8965,7394,137550
crawler_8966,10295,34292
crawler_8967,3168,142721
crawler_8968,11429,143045
crawler_8970,3783,187850
crawler_8972,1616,25439
crawler_8973,8000,74777
crawler_8975,11261,95334
crawler_8976,4077,241452
crawler_8977,5911,215142
crawler_8978,2465,472244
crawler_8979,6194,123959
crawler_8980,1413,193915
crawler_8981,5105,171917
crawler_8982,1029,96901
crawler_8983,1459,283991
crawler_8986,6980,24307
crawler_8987,1147,23729
crawler_8988,9475,63673
crawler_8989,894,578535
crawler_8991,8746,31260
crawler_8992,2877,580159
crawler_8993,9145,25012
crawler_8994,3089,130598
crawler_8995,1606,72845
crawler_8996,1372,461277
crawler_8997,9950,109823
crawler_8998,7933,95596
crawler_9000,9228,69427
crawler_9001,2463,208402
crawler_9002,8091,40914
crawler_9003,10490,116089
crawler_9004,6595,66479
